"age","ast","astp","blk","blkp","college","draft","draftrank","draftround","drb","drbp","drtg","dws","efgp","fgattempt","fgmade","fgp","ftattempt","ftmade","ftp","gamesplayed","gamesstarted","height","league","minutes","name","nbadebut","orb","orbp","org_team","ortg","ows","p3attempt","p3made","p3p","per","pf","position","position_org","pts","salary","season","source","stl","stlp","tm","tov","tovp","trb","trbp","tsp","usgp","weight","ws","ws48","key"
27,283,28.2000007629395,7,0.400000005960464,"gatech",NA,NA,"-",118,9.19999980926514,113,0.600000023841858,0.455000013113022,534,237,0.444000005722046,178,142,0.797999978065491,63,20,"6-0","NBA",1667,"Bynum Will",2006,24,1.60000002384186,"DET",105,1.29999995231628,55,12,0.217999994754791,13.8000001907349,143,"guard","Guard",628,825497,2009,"http://www.basketball-reference.com/players/b/bynumwi01.html",55,1.79999995231628,"DET",115,15.8000001907349,142,5.19999980926514,0.513000011444092,20.1000003814697,185,1.89999997615814,0.0540000014007092,"guard_2009"
28,195,28.6000003814697,4,0.300000011920929,"gatech",NA,NA,"-",59,6.69999980926514,113,0.400000005960464,0.467999994754791,406,182,0.448000013828278,122,102,0.836000025272369,61,5,"6-0","NBA",1125,"Bynum Will",2006,15,1.60000002384186,"DET",106,1.10000002384186,50,16,0.319999992847443,15.1999998092651,113,"guard","Guard",482,3250000,2010,"http://www.basketball-reference.com/players/b/bynumwi01.html",52,2.5,"DET",83,15.3000001907349,74,4,0.523999989032745,22.5,185,1.5,0.0659999996423721,"guard_2010"
22,40,11.6000003814697,13,1.70000004768372,"-",2003,17,"1",73,14.6999998092651,107,0.300000011920929,0.425999999046326,197,81,0.41100001335144,53,35,0.660000026226044,49,4,"6-11","NBA",570,"Cabarkapa Zarko",2003,26,5.19999980926514,"PHO",85,-0.699999988079071,32,6,0.187999993562698,8.39999961853027,75,"forward","Forward",203,1221240,2003,"http://www.basketball-reference.com/players/c/cabarza01.html",10,0.899999976158142,"PHO",54,19.7000007629395,99,9.89999961853027,0.460999995470047,21.7000007629395,235,-0.400000005960464,-0.0370000004768372,"forward_2003"
23,0,0,0,0,"-",2003,17,"1",1,9.30000019073486,113,0,0.570999979972839,7,4,0.570999979972839,1,1,1,3,0,"6-11","NBA",11,"Cabarkapa Zarko",2003,2,20.5,"PHO",132,0.100000001490116,0,0,NA,32.4000015258789,0,"forward","Forward",9,1312800,2004,"http://www.basketball-reference.com/players/c/cabarza01.html",0,0,"PHO",0,0,3,14.6000003814697,0.605000019073486,29.5,235,0.100000001490116,0.270999997854233,"forward_2004"
23,25,9.19999980926514,5,0.800000011920929,"-",2003,17,"1",66,16.2000007629395,108,0.400000005960464,0.521000027656555,170,82,0.48199999332428,64,52,0.813000023365021,37,0,"6-11","NBA",464,"Cabarkapa Zarko",2003,33,7.40000009536743,"GSW",111,0.800000011920929,36,13,0.361000001430511,16.5,59,"forward","Forward",229,1312800,2004,"http://www.basketball-reference.com/players/c/cabarza01.html",10,1.10000002384186,"GSW",30,13.1000003814697,99,11.6000003814697,0.578000009059906,21.7000007629395,235,1.20000004768372,0.123999997973442,"forward_2004"
24,20,6.5,7,1,"-",2003,17,"1",74,16.7000007629395,106,0.5,0.398999989032745,174,67,0.384999990463257,84,60,0.71399998664856,61,0,"6-11","NBA",505,"Cabarkapa Zarko",2003,37,8,"GSW",95,-0.200000002980232,20,5,0.25,9.89999961853027,87,"forward","Forward",199,1404360,2005,"http://www.basketball-reference.com/players/c/cabarza01.html",13,1.29999995231628,"GSW",35,14.1999998092651,111,12.3000001907349,0.472000002861023,21.7000007629395,235,0.300000011920929,0.0309999994933605,"forward_2005"
26,119,9.10000038146973,20,0.699999988079071,"alabama",1995,20,"1",293,15.1999998092651,109,0.899999976158142,0.479000002145767,675,323,0.479000002145767,345,206,0.597000002861023,71,56,"6-8","NBA",2159,"Caffey Jason",1995,189,8.69999980926514,"GSW",98,0.699999988079071,2,0,0,12.3999996185303,269,"forward","Forward",852,3937500,1999,"http://www.basketball-reference.com/players/c/caffeja01.html",62,1.39999997615814,"GSW",170,17.1000003814697,482,11.6999998092651,0.514999985694885,19.3999996185303,255,1.60000002384186,0.0350000001490116,"forward_1999"
27,53,5.5,25,1.29999995231628,"alabama",1995,20,"1",218,16.7999992370605,105,1.20000004768372,0.488000005483627,367,179,0.488000005483627,211,142,0.672999978065491,70,33,"6-8","NBA",1460,"Caffey Jason",1995,135,10.6000003814697,"MIL",109,2.29999995231628,0,0,NA,13.6999998092651,184,"forward","Forward",500,4380000,2000,"http://www.basketball-reference.com/players/c/caffeja01.html",38,1.39999997615814,"MIL",77,14.3000001907349,353,13.6999998092651,0.544000029563904,16.6000003814697,255,3.5,0.114000000059605,"forward_2000"
28,12,6.69999980926514,5,1.29999995231628,"alabama",1995,20,"1",26,10.1000003814697,110,0.100000001490116,0.5,72,36,0.5,43,27,0.628000020980835,23,0,"6-8","NBA",283,"Caffey Jason",1995,24,10.3000001907349,"MIL",104,0.200000002980232,1,0,0,11.1999998092651,39,"forward","Forward",99,4812500,2001,"http://www.basketball-reference.com/players/c/caffeja01.html",4,0.800000011920929,"MIL",19,17.2999992370605,50,10.1999998092651,0.544000029563904,18.2000007629395,255,0.300000011920929,0.0560000017285347,"forward_2001"
29,38,6.69999980926514,15,1.20000004768372,"alabama",1995,20,"1",108,14.1999998092651,110,0.300000011920929,0.456000000238419,248,113,0.456000000238419,106,69,0.651000022888184,51,16,"6-8","NBA",894,"Caffey Jason",1995,68,8.89999961853027,"MIL",98,0.300000011920929,0,0,NA,10.5,122,"forward","Forward",295,5250000,2002,"http://www.basketball-reference.com/players/c/caffeja01.html",19,1.10000002384186,"MIL",56,16,176,11.5,0.500999987125397,18.2999992370605,255,0.600000023841858,0.0309999994933605,"forward_2002"
38,9,5.30000019073486,8,2.29999995231628,"sandiegost",1984,14,"1",48,22.7999992370605,103,0.300000011920929,0.5,24,12,0.5,3,3,1,20,7,"6-9","NBA",242,"Cage Michael",1984,33,14.6000003814697,"NJN",134,0.400000005960464,0,0,NA,12.6000003814697,30,"forward","Forward-Center",27,510000,1999,"http://www.basketball-reference.com/players/c/cagemi01.html",8,1.70000004768372,"NJN",4,13.6000003814697,81,18.6000003814697,0.532999992370605,5.40000009536743,224,0.699999988079071,0.140000000596046,"forward_1999"
24,288,29.1000003814697,4,0.200000002980232,"-",NA,NA,"-",111,9.5,115,0,0.433999985456467,312,132,0.423000007867813,92,78,0.84799998998642,64,11,"6-3","NBA",1487,"Calderon Jose",2005,30,2.40000009536743,"TOR",104,0.899999976158142,43,7,0.163000002503395,11.3999996185303,93,"guard","Guard",349,2190000,2005,"http://www.basketball-reference.com/players/c/caldejo01.html",42,1.5,"TOR",101,22.2999992370605,141,5.80000019073486,0.495000004768372,14.1000003814697,210,0.899999976158142,0.028999999165535,"guard_2005"
25,387,39.7000007629395,5,0.200000002980232,"-",NA,NA,"-",113,8.30000019073486,108,1.5,0.546000003814697,505,263,0.521000027656555,143,117,0.818000018596649,77,11,"6-3","NBA",1614,"Calderon Jose",2005,21,1.5,"TOR",117,4,75,25,0.333000004291534,19.1000003814697,136,"guard","Guard",668,2333334,2006,"http://www.basketball-reference.com/players/c/caldejo01.html",63,2,"TOR",110,16.2000007629395,134,4.90000009536743,0.587999999523163,19.5,210,5.40000009536743,0.162000000476837,"guard_2006"
26,678,42.2999992370605,6,0.200000002980232,"-",NA,NA,"-",202,9.69999980926514,109,2.20000004768372,0.574999988079071,707,367,0.518999993801117,120,109,0.907999992370605,82,56,"6-3","NBA",2484,"Calderon Jose",2005,34,1.60000002384186,"TOR",127,8.10000038146973,184,79,0.428999990224838,20.5,134,"guard","Guard",922,2471604,2007,"http://www.basketball-reference.com/players/c/caldejo01.html",87,1.89999997615814,"TOR",126,14.1999998092651,236,5.59999990463257,0.60699999332428,16.7999992370605,210,10.1999998092651,0.196999996900558,"guard_2007"
27,607,41,7,0.200000002980232,"-",NA,NA,"-",178,8.89999961853027,112,1.29999995231628,0.560999989509583,644,320,0.497000008821487,154,151,0.981000006198883,68,68,"6-3","NBA",2333,"Calderon Jose",2005,16,0.800000011920929,"TOR",123,6.19999980926514,202,82,0.40599998831749,18.7999992370605,114,"guard","Guard",873,7438018,2008,"http://www.basketball-reference.com/players/c/caldejo01.html",74,1.70000004768372,"TOR",143,16.7000007629395,194,4.90000009536743,0.612999975681305,16.8999996185303,210,7.5,0.153999999165535,"guard_2008"
28,404,33.7999992370605,7,0.300000011920929,"-",NA,NA,"-",119,7.5,116,0,0.541999995708466,568,274,0.48199999332428,104,83,0.797999978065491,68,39,"6-3","NBA",1817,"Calderon Jose",2005,23,1.5,"TOR",119,4.19999980926514,171,68,0.398000001907349,16.5,135,"guard","Guard",699,8219009,2009,"http://www.basketball-reference.com/players/c/caldejo01.html",47,1.29999995231628,"TOR",99,13.8999996185303,142,4.59999990463257,0.569000005722046,17.8999996185303,210,4.19999980926514,0.111000001430511,"guard_2009"
29,605,43,7,0.300000011920929,"-",NA,NA,"-",172,9.89999961853027,114,0.5,0.486999988555908,596,262,0.439999997615814,103,88,0.853999972343445,68,55,"6-3","NBA",2102,"Calderon Jose",2005,30,1.70000004768372,"TOR",112,3.20000004768372,156,57,0.365000009536743,16.2999992370605,143,"guard","Guard",669,9000000,2010,"http://www.basketball-reference.com/players/c/caldejo01.html",81,2,"TOR",148,18.7999992370605,202,5.69999980926514,0.522000014781952,16.7999992370605,210,3.70000004768372,0.0850000008940697,"guard_2010"
25,49,5.40000009536743,116,5.69999980926514,"umass",1996,2,"1",287,21.2999992370605,96,3.20000004768372,0.481000006198883,471,226,0.479999989271164,221,148,0.670000016689301,59,11,"6-11","NBA",1548,"Camby Marcus",1996,174,13.6999998092651,"NYK",109,2.59999990463257,2,1,0.5,19,204,"center","Center-Forward",601,5250000,1999,"http://www.basketball-reference.com/players/c/cambyma01.html",43,1.5,"NYK",72,11.1999998092651,461,17.7000007629395,0.528999984264374,19.6000003814697,220,5.90000009536743,0.181999996304512,"center_1999"
26,52,4.5,136,5.19999980926514,"umass",1996,2,"1",527,29,91,5.5,0.524999976158142,580,304,0.523999989032745,225,150,0.666999995708466,63,63,"6-11","NBA",2127,"Camby Marcus",1996,196,11.5,"NYK",116,4.80000019073486,8,1,0.125,20.8999996185303,205,"center","Center-Forward",759,5750000,2000,"http://www.basketball-reference.com/players/c/cambyma01.html",66,1.70000004768372,"NYK",63,8.5,723,20.5,0.559000015258789,17,220,10.3000001907349,0.232999995350838,"center_2000"
27,33,5.59999990463257,50,3.70000004768372,"umass",1996,2,"1",233,26.7999992370605,100,1.70000004768372,0.448000013828278,290,130,0.448000013828278,99,62,0.625999987125397,29,29,"6-11","NBA",1007,"Camby Marcus",1996,89,10.1999998092651,"NYK",100,0.5,1,0,0,15.1000003814697,107,"center","Center-Forward",322,7300000,2001,"http://www.basketball-reference.com/players/c/cambyma01.html",34,1.79999995231628,"NYK",42,11.1999998092651,322,18.5,0.483000010251999,17.3999996185303,220,2.09999990463257,0.101999998092651,"center_2001"
28,47,14.3999996185303,40,5.19999980926514,"umass",1996,2,"1",133,26.3999996185303,96,1.20000004768372,0.414000004529953,227,93,0.409999996423721,50,33,0.660000026226044,29,9,"6-11","NBA",616,"Camby Marcus",1996,75,13.5,"DEN",99,0.300000011920929,5,2,0.400000005960464,17.5,69,"center","Center-Forward",221,6750000,2002,"http://www.basketball-reference.com/players/c/cambyma01.html",20,1.70000004768372,"DEN",27,9.80000019073486,208,19.7000007629395,0.444000005722046,19.8999996185303,220,1.5,0.119000002741814,"center_2002"
29,132,9.60000038146973,187,6.09999990463257,"umass",1996,2,"1",516,27.3999996185303,95,4.30000019073486,0.476999998092651,549,262,0.476999998092651,136,98,0.721000015735626,72,72,"6-11","NBA",2162,"Camby Marcus",1996,211,10.8999996185303,"DEN",108,2.59999990463257,2,0,0,17.7999992370605,239,"center","Center-Forward",622,7250000,2003,"http://www.basketball-reference.com/players/c/cambyma01.html",86,2,"DEN",98,13.8999996185303,727,19,0.510999977588654,14.3000001907349,220,6.90000009536743,0.153999999165535,"center_2003"
30,152,12,199,7.40000009536743,"umass",1996,2,"1",530,30.1000003814697,96,4.5,0.465000003576279,600,279,0.465000003576279,173,125,0.72299998998642,66,66,"6-11","NBA",2015,"Camby Marcus",1996,131,7.5,"DEN",103,1.20000004768372,4,0,0,18,177,"center","Center-Forward",683,8500000,2004,"http://www.basketball-reference.com/players/c/cambyma01.html",61,1.60000002384186,"DEN",103,13.1999998092651,661,18.8999996185303,0.504999995231628,17.2000007629395,220,5.80000019073486,0.137999996542931,"center_2004"
31,115,10.1999998092651,184,7.5,"umass",1996,2,"1",536,33.2999992370605,95,4.5,0.465999990701675,649,302,0.465000003576279,156,111,0.712000012397766,56,54,"6-11","NBA",1857,"Camby Marcus",1996,132,8.39999961853027,"DEN",102,1,11,1,0.090999998152256,19.8999996185303,158,"center","Center-Forward",716,9150000,2005,"http://www.basketball-reference.com/players/c/cambyma01.html",79,2.20000004768372,"DEN",92,11.3999996185303,668,21,0.499000012874603,19.5,220,5.5,0.141000002622604,"center_2005"
32,223,14.1000003814697,231,7,"umass",1996,2,"1",652,30.5,97,5.09999990463257,0.47299998998642,659,312,0.47299998998642,221,161,0.728999972343445,70,70,"6-11","NBA",2369,"Camby Marcus",1996,164,7.90000009536743,"DEN",109,2.5,2,0,0,19.1000003814697,183,"center","Center-Forward",785,8800000,2006,"http://www.basketball-reference.com/players/c/cambyma01.html",87,1.79999995231628,"DEN",122,13.8999996185303,816,19.3999996185303,0.518999993801117,15.8999996185303,220,7.59999990463257,0.155000001192093,"center_2006"
33,259,12.8999996185303,285,7.30000019073486,"umass",1996,2,"1",807,31.1000003814697,98,5.90000009536743,0.455000013113022,635,286,0.449999988079071,202,143,0.708000004291534,79,79,"6-11","NBA",2758,"Camby Marcus",1996,230,9.19999980926514,"DEN",110,2.59999990463257,20,6,0.300000011920929,17.2000007629395,216,"center","Center-Forward",721,11250000,2007,"http://www.basketball-reference.com/players/c/cambyma01.html",85,1.5,"DEN",118,14,1037,20.2999992370605,0.497999995946884,13,220,8.5,0.148000001907349,"center_2007"
34,127,10.8000001907349,132,5.09999990463257,"umass",1996,2,"1",529,32.7000007629395,104,2.90000009536743,0.513000011444092,496,254,0.512000024318695,182,132,0.725000023841858,62,55,"6-11","NBA",1925,"Camby Marcus",1996,161,9.39999961853027,"LAC",112,2.29999995231628,4,1,0.25,18.7000007629395,129,"center","Center-Forward",641,10000000,2008,"http://www.basketball-reference.com/players/c/cambyma01.html",51,1.39999997615814,"LAC",93,13.8999996185303,690,20.7000007629395,0.555999994277954,15.8000001907349,220,5.19999980926514,0.12899999320507,"center_2008"
35,151,14.3999996185303,99,4.59999990463257,"umass",1996,2,"1",450,32.9000015258789,101,2.79999995231628,0.46900001168251,356,166,0.465999990701675,91,60,0.658999979496002,51,51,"6-11","NBA",1596,"Camby Marcus",1996,166,12,"LAC",111,1.70000004768372,6,2,0.333000004291534,18.2999992370605,105,"center","Center-Forward",394,7650000,2009,"http://www.basketball-reference.com/players/c/cambyma01.html",69,2.20000004768372,"LAC",64,13.8999996185303,616,22.3999996185303,0.497000008821487,13,220,4.59999990463257,0.136999994516373,"center_2009"
35,35,7.5,47,5.19999980926514,"umass",1996,2,"1",172,29.8999996185303,99,1.5,0.497000008821487,145,72,0.497000008821487,31,18,0.580999970436096,23,23,"6-11","NBA",718,"Camby Marcus",1996,83,14.1999998092651,"POR",113,0.800000011920929,1,0,0,17,56,"center","Center-Forward",162,7650000,2009,"http://www.basketball-reference.com/players/c/cambyma01.html",26,2,"POR",27,14.5,255,22,0.510999977588654,12.3000001907349,220,2.29999995231628,0.151999995112419,"center_2009"
36,121,11.6999998092651,92,5,"umass",1996,2,"1",424,35.2000007629395,100,3,0.398000001907349,294,117,0.398000001907349,70,43,0.614000022411346,59,51,"6-11","NBA",1540,"Camby Marcus",1996,182,13.8000001907349,"POR",105,0.800000011920929,1,0,0,14.8000001907349,140,"center","Center-Forward",277,11749832,2010,"http://www.basketball-reference.com/players/c/cambyma01.html",40,1.39999997615814,"POR",62,16,606,24.1000003814697,0.425999999046326,11.6999998092651,220,3.70000004768372,0.11599999666214,"center_2010"
31,129,8.5,150,4.09999990463257,"clemson",1990,27,"1",422,18.2999992370605,100,3.90000009536743,0.446000009775162,829,370,0.446000009775162,358,247,0.689999997615814,78,77,"6-11","NBA",2538,"Campbell Elden",1990,168,7.59999990463257,"CHH",101,1.70000004768372,6,0,0,14.6000003814697,269,"center","Center",987,7975000,1999,"http://www.basketball-reference.com/players/c/campbel01.html",56,1.10000002384186,"NOH",127,11.3999996185303,590,13.1000003814697,0.5,19.7000007629395,215,5.5,0.104999996721745,"center_1999"
32,104,8.10000038146973,140,4.40000009536743,"clemson",1990,27,"1",451,21.8999996185303,96,4.5,0.439999997615814,834,367,0.439999997615814,406,288,0.708999991416931,78,78,"6-11","NBA",2337,"Campbell Elden",1990,157,7.69999980926514,"CHH",101,1.89999997615814,6,0,0,16.3999996185303,280,"center","Center",1022,8050000,2000,"http://www.basketball-reference.com/players/c/campbel01.html",60,1.39999997615814,"NOH",144,12.3999996185303,608,14.8000001907349,0.504999995231628,22.7999992370605,215,6.40000009536743,0.130999997258186,"center_2000"
33,102,8.5,137,4.59999990463257,"clemson",1990,27,"1",397,21,100,3.5,0.483999997377396,794,384,0.483999997377396,384,306,0.796999990940094,77,74,"6-11","NBA",2156,"Campbell Elden",1990,133,7,"CHH",109,4,2,0,0,19.5,264,"center","Center",1074,7975000,2001,"http://www.basketball-reference.com/players/c/campbel01.html",60,1.5,"NOH",138,12.5,530,14,0.558000028133392,23.2999992370605,215,7.59999990463257,0.167999997735023,"center_2001"
34,42,10.5,31,3.29999995231628,"clemson",1990,27,"1",108,18.5,99,1.10000002384186,0.409000009298325,247,101,0.409000009298325,115,93,0.809000015258789,41,1,"6-11","NBA",685,"Campbell Elden",1990,34,5.69999980926514,"NOH",102,0.600000023841858,1,0,0,15,102,"center","Center",295,8050000,2002,"http://www.basketball-reference.com/players/c/campbel01.html",24,1.89999997615814,"NOH",42,12.3999996185303,142,12,0.495999991893768,22.6000003814697,215,1.70000004768372,0.122000001370907,"center_2002"
34,9,7.59999990463257,8,3.40000009536743,"clemson",1990,27,"1",26,16.8999996185303,100,0.300000011920929,0.333000004291534,48,16,0.333000004291534,21,16,0.762000024318695,15,0,"6-11","NBA",184,"Campbell Elden",1990,13,8.19999980926514,"SEA",93,0,0,0,NA,10.8000001907349,27,"center","Center",48,8050000,2002,"http://www.basketball-reference.com/players/c/campbel01.html",9,2.70000004768372,"OKC",8,12.3000001907349,39,12.5,0.418999999761581,16.6000003814697,215,0.200000002980232,0.063000001013279,"center_2002"
35,45,9.30000019073486,50,4.30000019073486,"clemson",1990,27,"1",157,20.1000003814697,93,2,0.439000010490417,314,138,0.439000010490417,124,85,0.685000002384186,65,27,"6-11","NBA",892,"Campbell Elden",1990,52,6.80000019073486,"DET",96,0.100000001490116,0,0,NA,13.8000001907349,137,"center","Center",361,4000000,2003,"http://www.basketball-reference.com/players/c/campbel01.html",21,1.29999995231628,"DET",63,14.6000003814697,209,13.6000003814697,0.490000009536743,22.6000003814697,215,2.09999990463257,0.115000002086163,"center_2003"
